investor_uuid,investor_name
b884880a-5406-4e07-80ab-0005ffcf00a7,Peacock Capital
e2f89492-f530-4bb5-b56a-ce9ee38ba064,Xploration Capital
8a779d66-c5d0-21e0-f312-24afa4b19655,Divesh Makan
71dcd389-5c49-496a-a4e7-2224d5662818,Ethan Auslander
b86e0ae0-4fe0-f851-f19f-92d35ab086fa,Pedro Arnt
6fde7785-44d7-9967-d58c-2c33d2ac3139,GVFL
16a590db-2499-7a61-92c5-5d7ad3fb3d07,Central Garden & Pet
898b40de-844d-4765-bf66-1e6b6ac14495,PMF Investments
824a10b1-d61f-d98a-d0e7-e4114e961f73,Mindfull Investors
4b9ba8c8-16a1-4a3a-ba2c-474908c63846,Celo
73ad8ed6-0f2a-4068-9b26-10a470bf45de,JiranSecurity
6cadc96c-d5a4-d2e4-93f4-3c22cad6f65d,Columbus Nova
94e4f649-4cc6-8aa3-5e8a-771e50cd9a7f,Slack Fund
d7629c02-fdc9-48f2-bcf7-3c7a86a7e33f,Westhill Capital
43e52494-d4d0-32f6-b685-52e437b98114,Joe Callanan
74be1fb3-772d-4793-b28e-00ced15c420b,BlueIO
fc163587-ede3-4350-a533-69493ba30b1c,Future Back Ventures by Bain & Company
c640d4ae-2c89-515a-005b-d429df4603be,Andreas Vagelatos
eca9ad2c-5f22-737d-3136-d7c872d09402,John Kuolt IV
29b421f7-6fba-6d9d-24d1-9039ea28f616,Dolby Family Ventures
5ec59382-6961-6adf-6a34-6d3da7f25fb1,Chuck Vallurupalli
86b5708a-509e-47ee-abaf-f4e8505121f4,Brent Faiyaz
8b1ce713-8716-252a-4dde-4b73055cd129,Manish Lachwani
63a04ad0-caf1-58f6-9c62-678c97123d8b,Joe Kirgues
2a6a6300-54d1-eef8-bb29-d658d600dd70,Ty Danco
5b52e69c-3fb1-4626-a355-f8402db8e738,Mantle Network
e4a5b00a-7f35-407f-a488-7c3c42e84443,Wharton Innovation Fund
7a3babe2-69c7-b972-7dac-e2cbcb7b9728,3B Future Health Fund
65fc13b0-ed25-9a67-2d6b-3b46fb98ee83,Walter Winshall
9a86106b-5e5b-d9b2-86b6-368c28360a5b,Bill Tai
d5a2a0a7-e7b5-65d6-feb5-eae0b11cc12b,Matthew Gillin
cb09c643-1674-ee0c-79c3-4c39b4991aea,Rick Alden
bce97a03-abde-495d-8f94-8a33ed129d51,Sergey Dashkov
f54008a3-4282-af1e-79d0-05f4e0bb73cf,Noxtton
b8139167-72c2-f25a-6521-8702bfe5e136,Prolific Venture Capital
212a748c-c804-42b1-9571-534d15dbda04,Kairos HQ
1acdaab6-ad0b-481a-8eee-88b94910e6cc,Outlander VC
a3804c32-314d-6b29-c076-586e2e041e27,Neha Sampat
72fe2d13-5323-11e2-af65-f98dd91a3ea7,Jaan Tallinn
0360e432-d4be-484f-3c72-ddc5873b0f76,Zachary Smith
7e515fc5-a935-3ef7-b03e-821e4b8b586e,Jordan Rednor
8f917697-7ce4-148b-7fad-8f45f0980dc5,Cedar Hill Holdings
b82ffd2f-89e6-074d-af5c-cc26ce6d38fc,Takeo Kanade
34a4b73f-2e58-486f-be3b-5a4c89cc2ffa,University of Cincinnati
4dfe52d6-4bf3-46a8-a92e-161c062a4c63,Jason Alan Zucker
a703bf8e-a174-1bb7-a96f-af455162b138,Alain Nicod
24547339-731d-30cf-dfdd-fe9f3b98140c,Arjun Bhuptani
1e4ed3c4-ec50-44ea-9725-88e8fcf22725,Puzzle Ventures
08f8152c-c361-2afd-f63c-4573d794698c,Andrew Valiente
0c396dd2-b2c0-4bc1-b35e-b71806f59157,Charles Roberts
0ace240c-9e29-536c-162e-94400bfc200c,DDF
46f0e9e8-84db-4b05-9698-f6ce82da3d30,Accellius Capital
18655b25-1d7a-2194-87f3-aec3a91eae85,Naeem Ishaq
a964dc74-8b6c-0be1-36fd-5b274966c23e,Ontario Brain Institute
202162a7-1d24-4cb1-881d-289f90efd0d8,Lighthouse Capital Management
274941c3-b952-4c13-9263-6ed6ad38e28c,Avva Technology Pte Ltd
a4af67c4-04ae-4c38-a9fe-d8a4c46ad2c9,NetApp Excellerator
887a7a43-3627-46dd-9951-eeb6f7c8f1a1,Fuzul Ventures
cf2737d6-948c-4f7b-a605-c151573e1603,Thomas Davis
013ecbc8-b8ef-4d47-a744-9c4cf50e1562,Gaming Ventura LLC
603c3a15-9907-49ca-a252-425d57783821,DEC.Ventures
11e8b83d-d786-412a-a7f3-5f6fb0bb5195,Iron Fund
16589883-e8eb-020d-a1fe-0fea62a8a2f0,European Super Angels Club
077d71be-7f12-487a-b1fe-bb75c4155505,Graph Paper Capital
1b8f20f1-11c7-09f5-5db1-2c572aa7c72c,Recruit Holdings
43a7eea0-eab0-c4bf-4b53-0e0739c4ca58,Jeff Burningham
ab1cc6bc-8d1e-07ea-25c7-60ca6b13fb02,Peter Rojas
d947a79c-a52b-476e-a848-dca5b69436bd,Justine Humenansky
46378235-5f4f-47cc-a202-4a183a174bed,Growth Circuit
b8d4ddc5-9011-0bf5-0908-c5930cfef0f8,ITOCHU Corporation
bd8d58c6-b287-c01d-3bc7-260ccc7a4b0b,John Hering
dbfd1ae4-293e-f288-afd5-8089620aae83,Vince Talbert
de97b57f-8f72-53e0-6b82-ba626c299732,ABC Accelerator
223ec545-ed11-8777-dca1-504a756e3319,Chuck Moran
6544dc11-5acc-4a26-8569-d967cc2cfcc0,Peter Oessling
878a572c-8c68-dd87-9c8e-7b9630255f0e,Jayant Kadambi
f0356d0b-3ebb-77f5-559b-5f7db34bd1e9,Jevon MacDonald
2a0d6fdc-95c2-47e8-a213-aa41c8cbed7a,Stratus Ventures
86537fe4-b762-e63a-8969-2223e1185a2a,Cognizant
82ba4c78-031b-82ab-6d7b-96e5ff9c43bc,Andrew Masanto
e5a18ff4-2a17-c932-11f6-08ef3e0f20be,James Crownover
1dee5f29-818b-44c6-ab98-eb6c3ec90b48,Baleon Capital
78effb50-91bb-ccd6-bd5d-7d0c85ad089d,James Shomar
6e1a931d-cb2d-6c88-83c1-ce741959b7a3,Lambda
b94e5672-40f7-44e9-a802-a6f971bd0da0,ICONIUM
bd79e142-9938-3e00-961d-074b32f5a2e0,Need/Want
f297cf8e-7805-49cb-bee0-e0d23655202a,Jessica Kahawati
868b3aa8-9274-d43a-60e6-1d9e014c447e,Macro
35ec6b57-1645-477c-8c4b-541f5d9f659c,Stuart Scholly
af756139-6b3d-4582-bb72-a85bbf6ab0c7,Jake werrett
088d9353-1204-4e8d-524e-11dd79c8f4fe,Jim Shaw
f09e9b5e-1cb9-4d18-8e90-2d3c7493446e,Bomecar S.A.
0d4c5097-e596-b2e3-1d63-0a7947a27600,Cristina Fonseca
15ef24f8-1f34-7ca6-2894-27ff25898928,Rick Marini
085e4aca-4184-4cac-b40e-3c506c8367a9,JK Nicholas
2e436833-6e38-436c-bc71-8289bedbda6e,Avstar Capital
04ef92e8-bd10-4ddc-803b-0aaa531dd906,TSVC
78a20819-2464-497c-bc8f-015b1e1b5b87,Michael Ruskin
a5d62654-04ab-405f-a417-c5043205a6af,Otter Creek Advisors
fa5aea66-16ff-462c-9c78-b031d2210ce0,AIM Ventura Capital
bc3ad7ea-f07e-4389-b05a-471a3698c437,Whitney and Betty MacMillan
d36cdafc-9f8d-35b9-f6bc-976d09f44c60,Gale Wilkinson
d9b3d204-c20d-4cf8-997d-0bef1c4a0802,MAC Xcelerator
7de64040-14b2-70c3-775c-221d675b0af4,AME Cloud Ventures
2892d49e-e445-dbdf-08aa-78cc930e9d33,Jason Fiedler
1dcde1e3-c380-44b7-877c-6d99dcf36277,Blue Ivy Ventures
1df458bc-9042-76fd-6e94-a581ca0d3815,Inter American Development Bank
a7a2e176-5a45-4d8e-95ca-d5c077a3b1c5,Gmjp
64646cd5-0c0f-21bd-7afa-72a77d680c58,Jerome Elfassy
a7b9a8de-04b2-4083-9ce8-2a1c418c4291,Arcview Collective Fund
4a1bb8e4-135d-44b9-b3d5-2e2e639ffef4,North Rock Digital
893b8a76-f058-4168-9599-644d9b544e38,Achieve Partners
0750b1bd-7673-4d07-b3f1-a53d490f151b,Pelican Ag
63993149-35c0-446d-82ec-9084b650cc53,Healthspan Capital
5252ec83-cb48-711d-604a-037b8b4bd6b3,Capital A Partners
62469316-8c26-f73c-159b-48397cb2622b,Marc W. Chenn
9265e0cf-fb1d-4b64-b422-b74d981c5cf6,All Access Fund
afc4d34e-f5c1-4f33-afd0-40bf9ec9021b,Brent Morgan
7278f527-d4b9-0c73-98bc-f63f2dbcac7b,Megan Quinn
26f87bfe-b194-42e8-92d6-0384832bd13c,Gurumurthy Sa
5022e858-08de-d74f-8958-abc045e70b67,Garage Technology Ventures
28524c5c-a847-423d-9b59-79e78810d594,Stephen Kramer
35e92ce1-25f7-952b-cd26-00bf7912c810,Summit Capital
73b6b4b2-1c98-610d-e3a8-88d9d812df9f,Brad Martin
19b5b665-0467-4b40-869e-e59733f426ac,VXT Negocios
51d76eb8-df4a-4530-b2dc-eae14bb2b9b0,Axioma Ventures
677cc7f8-a026-e716-ff66-13055e23620f,6fusion
1b02e568-fe5b-4d88-95dd-65e4407a8fc5,Ecoa Capital
90c0607d-23f2-40d5-917c-6ceb66e45346,VBC Ventures
fb3c5e69-d4c6-fd52-4884-fb96283a09be,Gorilla Ventures Oy
8e3cf9dd-2be3-4d46-8d94-5821fb35668b,Thursday Ventures
39120c96-bb2a-c14d-c80c-13af29cc15ff,Ashwini Asokan
f16cda9b-7b58-b44b-916c-0eb899cf2510,Renaud Deraison
7cdde4a3-e50a-1537-3175-ec757f547188,MIT Media Lab
36599698-fb4d-b165-a917-e8efc8925c6f,Digicel
eb32f241-b4b6-89b7-b540-e0451584bdc3,Andrew Ofstad
837e4fb1-5d80-4d9d-a432-def18ec7fa5a,Collider Labs
447610ca-6d9e-420d-dbe7-a3a23595d188,James Ruben
3315d8d6-69ec-730f-48b7-9e24be8f8dd2,Connor Landgraf
402a20d0-d252-44e8-8bfe-2d3e31733b9e,Strand Venture Partners
089e9754-1b83-633a-6358-700d30e402aa,Jens Hilgers
b386282c-114a-4063-3d9a-729851368117,Patrick Wendell
f5259a45-e81a-5c1a-4c05-a727424a485e,Blocko
30736d41-3b21-bc06-a8f8-14ff92265215,Mike Shim
81100c64-28ae-fb21-13fc-99ea6a9ae38e,Red Sea Ventures
59b4624f-82f7-4b77-24aa-64a3560d3897,Sam Rosen
8561c726-73a1-4ba0-a267-6c69d5e9f83c,Geoff Turner
c86afaaa-e1b0-41d1-8b8f-3307a4c97f73,Stellifi VC
b4867d55-4a9a-4799-b4a4-0822247f4d4a,sina Sabet
fde3c917-e0a6-4455-ba3a-c4cce5dc4c5a,Sky Light Invest
588b2bc2-89fc-d2ef-f550-62517e739e03,Sanabil
f89ba4e9-eb95-b5f0-f404-6eb804e4de4a,Sandeep Sondhi
2259b9b4-bfa0-340f-5bff-817c4baad656,George Kurtz
0bf36c5b-a5bb-490b-a5c2-9a08e3c618b6,Vestia
d22a397d-c3a7-4dea-b782-5b54ee6507ed,Ben Krasnostein
2eb3331b-8745-b254-7b3c-702e7eb56a3d,Kitchen Budapest
f8ad467a-f64d-c8a5-f3b9-bb06c2a83c73,Abdullah Al Saud
b9243e38-3edd-4e18-af58-3603553d27be,Bridge Link Capital
38df1b75-7e7e-451c-9cdd-d724adb9fb33,Royal Bank of Canada
e89d99ae-ea15-3f9e-c38f-69249080aed2,James Kinsella
a64723d3-57c8-a523-318f-ce59503577de,Hone Capital
224eadd3-31ba-a700-5e74-c7afa2ad1d9b,ECA Ventures
1059c1a4-78bd-e4ab-e16d-3a3b4483783a,Packy McCormick
1ce40505-eb43-4b81-869d-8ff0e1cf71ff,Geno Auriemma
9f1d1e37-4f82-425b-a602-4357397a6302,Techstars New Orleans
54243a2b-d99d-43e3-a609-2eaf08efdf47,Daedalus Ventures
bb53115f-5977-0bb5-4df1-2e69ab83c33f,Kayon Partners
c86af286-eac5-69d7-1d33-cfc605fdb3f9,Kutlu Kazanci
8dd71e9d-c5c5-1bd8-7935-a40bf220616b,Chris Savage
6a1de479-c240-45b7-bfc6-0b30e5f88146,Xi Wu
0b9cbcd3-2d53-4445-90c4-5ea9ddc38415,Melissa Tidwell
2eaff852-ab54-e38d-e691-0d2100ecce37,Eddie Hartman
3ba7b627-e67d-41c1-be11-66b0f65dfb31,Curate Capital
fc1ff8cd-a932-6493-f7c2-85bdd702eb83,Thuan Pham
f31c6193-2e57-341f-d461-48870c2f7ae0,Rayyan Islam
489bd12f-333b-4100-afeb-5afa057040d2,Supermorpheus
d109f5a5-a44f-470d-a412-d1adba7ea233,Andy Oberst
b72c10be-5ed1-d57a-fcac-567405431512,Sep Kamvar
e16ad256-c74c-4f65-9fe5-5a0a5b1ef7e4,Ankit Maheshwari
1e5e1c7e-6de6-429b-b599-bb435f5e2035,Pi Labs
1ff62661-af14-4f51-9b71-c28f7ec21c35,Lihe Hongxin
64396bc3-e794-48d2-a3a5-6e2f01a560e1,Srinu Vemulapalli
8c3dfa4b-5f36-4a29-9861-7ac36e040fa0,ALIAVIA Ventures
b5f37c6b-f13f-4f5c-39e8-665538052fcd,PIR Equities
5f24ddfe-a2bb-4201-8795-14751ec85196,HKSTP Ventures
fb324181-df02-4414-9553-97ff29825583,Andrew Kelley
164fd16c-8e3a-4b90-824e-cb7c0811541f,Taylor Black
d224a8d0-0e19-4a4c-bd6c-f887bb15a4b2,Blocktech Ventures
3824f116-e5b6-4789-bf7c-fcbc8ed2cd00,Luminate
7dc26d8b-c79b-cc41-2d66-71b38a5d3359,Scott Norman
6a1b5057-b79f-be35-4e34-630d188d3df7,Murali Bandaru
fd030a77-b01b-d4ef-4a88-089c3fe11c3c,Pete Cashmore
d9375743-d53c-c2d6-83af-e8f6a7f8f177,Patrick Sullivan
50026704-a052-d713-89f4-8c0de8416d2b,IMAGURU Startup Hub
c383a917-d69d-08e2-cfe5-962898f88620,McKesson Ventures
04edc264-b1b1-4510-be24-5107f0691a17,101 Weston Labs
cf9d077e-bcfc-3b91-970f-ac8b250d0d39,Wildwood Capital UK
02337080-a94e-1fa4-4fb4-31b956b4792d,Uprising Ventures
a50d8394-b76d-92d6-58a9-f92004b42929,Ammunition Group
24a96004-650a-4e75-ae70-4d811c55435c,very early Ventures
aef0db54-61f8-0cc9-df1d-343eb65167b8,Relevant Health
e4973bfc-f44c-43c1-9c86-9b16a5791c71,HashKey Group
e1ef554b-928a-4d99-bc60-f24619280b65,Cassius Marsh Sr.
ee5b2923-8390-cb72-2ad2-3a8449a5d997,Bill Apfelbaum
4fab5e81-fd62-a108-3d6f-f7102d21f713,Marla Blow
b083007e-9c96-4e5a-91d9-63bebe2db473,Climate Collective
8742b2c7-2c2f-419e-9c1f-dfa78ce3c19e,Jacob Horne
2c5799ed-a95f-4bd8-a9b5-b2b35b2cfde5,Cypherpunk Holdings Inc.
02fc1923-2ae5-431e-812a-73774b459130,Hyperwise Ventures
937b98ed-d10e-46ff-b4ec-1c409872de2d,hi VC
545431fb-8c10-7fdd-e6be-2efd4048c558,Rackspace
67a0bcec-75bf-4d84-9446-7cf38d36415d,Treble
fbbbfad1-9583-eb4a-d976-f79fb0af6d0b,Middle Bridge Partners
975e1d6b-79fc-d95e-23f1-8fad97babe10,Matt Clifford
e72ea22c-c8fd-411c-8641-eab8025606e9,Samir Akel
d84c62d5-58b3-ade9-ffa1-824cd19cc5f3,Suneel Kumar
d5e1889d-fa3b-a87a-9e6c-594257d4acc6,Gandel Invest
43c8b378-c1ca-2aef-9451-007da1e828fa,SAATCHiNVEST
adfa9855-1cd8-482e-b6a6-c0d8c0d962a1,Cesar Mufarej
762530e0-3d29-a1fb-d2cf-65f412b1c90e,Factor[e] Ventures
55d85218-69fc-0338-0c26-43c2bdeeaf0e,Advancit Capital
cbab0a4f-c16a-d913-e06a-2eac1ba43be1,Atomic
aab59869-4588-22f7-46b1-32e019f85779,iFly.vc
2402af12-c67d-d922-8707-995070de790d,Irwin Jacobs
07c68c28-fc3a-125f-db2f-68876c6136c1,Pallasite Ventures
942146b8-6f52-74b6-16fd-9b1aa4d836a5,LG Chandrasekhar
26a3c694-f7e1-4f3d-8bd4-e95a15fe0239,Jonathan Chen
60e249a6-d553-72a8-3b85-20407462624e,Food-X
cc8fd29c-0a3e-1557-98a0-5bf59b2463f0,0 Ventures
8d3e7b5a-e38f-41f0-89c3-07888488e904,NC Machinery
90f42a89-04c0-467e-bcdf-2e44110de1af,Jaeson Ma
8374dfb1-d527-2d96-4787-cf2b85258842,Srinivas Devadas
4243c8b5-77e2-dcd3-b886-a01068fee718,California Association of Realtors
185aec3a-fb9a-41e2-a994-de69c4c97272,100x Entrepreneur
23490d30-c543-a99b-ca51-ca4409d95886,T. Chen Fong
316a0e8e-f78a-4869-8139-11d956c5e783,Billy Goldberg Partners
51730c70-8809-4247-868e-7247a38fed4a,Manu Prasanna
ad77cb8b-45bd-a982-2723-2884c38150b7,David Joerg
b21ea731-a2a3-4e77-9b19-61d6d975623a,Kam Lasater
688fe62f-9bd7-4a02-8abd-1a5d6419912d,Audaz Capital
1f861b0c-56e9-489a-9340-09708fb95067,Janet Risi Field
03409665-33ed-4513-803e-0439e49b1883,Vendetta Capital
ae8aafe6-85a8-48b6-89a8-482541572568,Sentiero Ventures
1b962775-5937-4e92-b059-a51bead600a8,Hiroyuki Miyake
673158e3-b671-4027-7d76-b3abdbc2fc18,IT Ventures
dc93de8b-822b-446a-8a49-d95b769be3e1,Wesray Social
2122bcc1-bfc4-4c3d-b9cf-4b7fca7be6ff,Ruslan Savchyshyn
c115de40-9970-a45d-01be-6ef452302050,Joshua Goldbard
65c10f1e-f3fd-4fa0-8a07-b8006aeddf94,Joachim Majholm
16f1aab3-950a-45de-a612-ba0a358b002d,Web3 Foundation
0b6e675e-1cc4-4a26-a233-bf15e60cc8c7,Ian Rowan
9f8ba5a3-6c52-4fe2-b822-1fff8f8de1f2,Rob Skillington
61cc60b1-923b-4e4b-b493-71f4a0283e3e,Diligent Capital Partners
f5723c07-4fc7-416f-9c2b-59c964a90d8f,Niklas Zennström
3d6adbf7-05e1-4722-8721-f0ae0d889c01,Ryan Neu
80c257c8-d7de-3d68-d88a-458726e21f7d,Mesa Verde Venture Partners
0a95468a-0e2b-3a95-4f4c-cc31f5b48034,Nate Pagel
a30e8c26-7545-4352-82a3-2ba23159f8d0,Bread and Butter Ventures
12194a43-5266-968b-bcee-9ce9bca9ae67,Zach Frankel
dde2a509-5525-4436-a730-ffed529129bc,Lluis Vendrell
dc726ebd-c230-0e43-419b-c2e4ab77ecc5,Craig Dworkin
c5897183-a51f-0167-1617-548ac59acd42,Steven Gottfried
a56a82e0-aa04-4de3-bca7-51fa5f661913,Geding Ventures
3849e193-7b62-5904-0e05-b324de28d37d,Altitude Ventures
77e01d4c-ce1a-4eed-99b7-ab10e94d4718,David Chesnosky
7a6a2f66-6b99-4dff-962d-3cf3025e6dcf,Michele Catasta
2b6eda3a-4da9-4e8a-a6d2-7e14f66ee7ac,Wilshire Lane Partners
7156402a-0002-7645-d071-6c7c9d052479,Taavi Kotka
cbc8ecae-8ac7-4088-836d-e20bb0872088,Jdac
25825a4c-2d59-274a-3fb9-1fcaa83cd7fd,John Resig
6e394ca2-5d00-47bc-bfb6-cc5dff021573,Selah Ventures
88db1f58-e7ae-46bb-b1df-cda11bdf7d8f,Bioteknistik
ee90defa-5da5-ba13-f705-a68a22989c35,Sara Murray
fadd6e33-af73-4e27-8633-29b0dbf7315b,Orlando Bloom
dd4d6e6e-f672-7417-b927-5762c28eee93,Franklin Templeton
753791a6-104c-18e0-5a36-8bf999808b84,Daniel Blasingame
caf222c5-7efe-4e8a-9e57-ffefd2910608,Botware Ventures
e9bb8f25-3284-276c-c006-765d8a3e9884,POMP
0dd71b4e-43dd-f885-7289-c4029caabad3,Nick Rau
da25b988-01ae-4d53-b44d-c18071e8de24,Keiki Capital
f08d093d-238b-cb73-3918-af06aaf6ed93,SouthWinston
e943bcfb-b2c3-42d6-950c-c24601a72320,NetZero Capital
a6f7a905-f5cc-42ee-a8ac-da01b183df55,Sandro Bassili
bc1a198b-bf19-c50b-9945-379a5a7165a8,Gili Raanan
c2de2c63-62ee-4651-bcfc-8d45e23aabbc,Jasper Mullarney
4fa82e60-978b-4078-a77c-14fb71ed7c72,Demirhan Sener
a529b9f2-dac0-3608-d4fc-3adcffaf8507,Alex Bard
938d36bd-0e53-fecb-bf92-a60ccc5b9ea0,Joe Jaramillo
ee005057-fa4d-4556-973c-9751178122e2,Kevin Miller - GR0
7a38622d-7e1f-f3d5-3efc-705fa641e262,Kristin Baker Spohn
c41181d2-bab5-4194-b335-2509a2179e3f,Anonymous Investor
0276d248-af99-4b54-8b7f-a7b71a8a906e,Luv Holdings
34ee1a35-4d16-4fb5-a18c-09dfafa2c1e7,Rhythmic Ventures
c22a8914-4346-4825-bcf9-9e1f9f0af8e3,Brynn Jinnett Putnam
ca001009-6386-0022-9925-3b3c5788c9ff,John Williamson
28184574-feed-a3b5-3ed3-d10c9a828400,Nancy Lublin
44cd94d9-fc6c-409e-8cf0-7d74a9945e71,Virginie Raphael
089a3870-b493-4b45-af82-741059b97608,1916 Enterprises
82c9ea3c-3e24-462c-a875-3d009e349187,Syensqo Ventures
a661b89a-f670-4b57-9ecf-66a1d917ccb8,Scott Sunarto
c623391d-01aa-4cf7-9834-92ac344cf9c4,Milind Torney
af65948a-1482-41df-89ff-0efd17aacf9b,Engin Kale
2dfb52ea-c1f1-1c6e-aebc-f9e348195404,Brett Crosby
3becf031-be75-e72a-20d4-f06a37c06d90,Jorge Soto
c4010381-3f0b-449a-8e9f-1ec78389b071,AS13
7e23d6e8-2654-a627-804f-ed917d8af4fc,Dan Green
b4921cc9-db66-8ce1-defd-575303c15c63,Raymond Levitt
9ae64cff-f89a-47e2-d3c0-eda203a4dcfe,Beijing Yonghui Ruijin Venture Capital
c88b9d7f-8266-456f-a241-d7d7f2316055,Stone Bridge Ventures
ac72f33a-a250-465c-8d89-435f4d86c2b6,Hunting Hill Global Capital
e12f3d07-1c2a-4ba0-4294-a2dffc399934,Andrew Heyer
a34c7b45-2775-8420-24d2-e8197f24f03c,Erik Kimel
d1bc5ab8-adde-56aa-5dfc-d69d0377430d,Kima Ventures
0828914d-9bf2-e8e7-ff51-2cdb98951135,The Engine
45827e04-4d48-439d-a989-45758018f96f,Innovation Fund Serbia
d1dc384e-98b9-8273-4145-6c4752d53a5c,Marathon Health
2e52572f-4c03-4282-a128-58895ec020cb,Quansight
a686f36c-d285-4daa-8ca9-3d78e13bb9ef,Zanichelli Venture
bc7997de-255d-1df7-b41f-fe82368e3e16,Transpose
f403850f-b7e8-bb74-d513-7396a8a03f5f,Kang Lan
62536ee4-b685-4cfb-9939-2956469a390c,EMURGO
06c0e9c2-e67f-4012-a2c2-9255e56491da,Luminance Brands
59e41cb0-550d-49bb-a792-fae8b5873e3b,Stride Ventures
6109c1b7-cd53-49ce-adf7-b455f4acd0cb,Marigay McKee
c2543185-1d46-4ddf-baff-dcd859a8b6ce,The Invention Lab
33ab5dbf-46bb-c25d-4dfa-21262073a6c8,Red Dog Capital
8a6d48f1-4154-2e8f-9ce7-d7ccef80d5c0,Nicolas Dupont
f78d7c05-7040-fd78-1204-97ab97b11082,Emerging Technology Partners
0f4b78a9-3c78-4a10-8ed3-10c9571fd8d9,Spinach Angels
00aab9af-9203-458c-939a-6068ede455a9,Envisant
19bea8e4-ea4b-3c32-9fd4-8b1baa41c296,Alex Rigopulos
562612e2-4c45-e65e-6a87-eda7398e626e,James Cham
eed1ee1e-b22b-143f-05e1-dd75a3b9a93d,Nish Bhat
457967ad-e27d-8de2-53e1-9e7230eabe99,KawiSafi Ventures
7976d4f3-1ccf-4fdf-bc2b-2e2c8c21ae1e,SiriusOne Capital
1d58b498-692e-4151-aeb0-63a83afe5900,6k Starter
75e4aef9-c81c-40fe-97e9-16b3ed4a5ee5,Edna Morris
11db657e-f4f8-6eae-4fcb-8ce11b70032b,Ali Aziz
f5fe7b40-2d54-4d56-9f7a-ecf8f194262f,DeeZe 🫡
dfd87344-9ef2-48e5-ba94-f25cf461c888,Liquid Lab Ventures
bd39e5df-55ad-4b2f-b53a-c356dfd16acf,James Clark
b1464ebc-43c2-4d05-8b19-58daac0c0a69,Genesis Block Ventures
9131cf60-2453-5899-50ed-cec9c6de2c76,Steel Excel
d9a8be7e-5e3f-4669-9bc7-d9f05b9855fd,Bob Burnett
3394fce9-7525-4845-85f3-56f19ae951e3,BackFuture
05d7466f-1416-4f84-9bba-f48e5371e8f5,Shelby Church
f5502bf4-7b92-1b0f-03b4-a7939f29f197,Fastweb
b5e5bcf9-7211-43ef-8ef0-dfabab73d13d,Aquarius Innovation Fund
738e3052-e38b-4e94-9649-4345a921d2c6,Y.Z. Capital
327a41c4-e073-4774-a0f3-a8df7f963ac9,Lauren DeLuca
3d0989cc-9f77-40a4-9766-4ffb7ea848ac,Allied Construction Industries
ae6eb8da-ebb3-42be-9ee6-644a57af8755,European Innovation Council
fabd002c-8967-4923-9ebe-5bdfd70ab8c7,Hatch Blue Ltd
4455d476-d14e-b1d7-d481-ea6620a6d063,David Beyer
ed865d7a-f877-d1cf-51d1-a6ae901de848,John R. Adler
1bd8f940-5810-44bb-a2ec-898241eade62,One&Only Holdings
7cf11f6f-ed7e-16bc-8431-a6c24f64f301,AE Ventures
bcb85be0-dc51-5b7a-d723-561470951c3e,Daphne Carmeli
81347019-2fe9-df43-6133-92b3900ed27f,EyeFocus Accelerator
cdaab1df-6edf-e11c-1843-9dceb71c8f99,Jeff Epstein
350a80c7-d780-497c-bd61-f859bc5d5cd8,Dan Nathan
5a9cd32f-89a0-c06a-9ab4-651db6efb3e9,Alex Pesch
5a247a45-1e10-44ba-b047-1bb436f02aab,Michael Blitzer
f85fc3fa-69c1-4338-9c12-67209f00cecc,David Fry
ffc6af16-3137-cfe8-964d-b605838e019d,Andrew Fursman
6ce63a07-b321-4098-ac84-5a58eaceee82,Osama Mohamed Shammat Salih
8ea0320e-0bbe-9fca-f9f8-1a93a9492482,Doug Kimmelman
65e20ad7-e86c-d81d-3845-2210a5dba050,Sinohe Terrero
b9ef118c-9258-b287-3107-59c6f3625134,Alan Braverman
9a8f2802-3c97-001f-d731-cbae1f0f38b9,Atlantic Coast Financial Corporation
f42380ff-2386-49ca-8d77-27e9de2e9e28,Journey Ventures
21c64ab1-adad-7d4f-a65f-25411d193c26,Peter Bazalgette
728511bb-2c86-a92e-43b5-28994674490f,Gabriel Investments
0c2d3031-cf71-4ac8-a7ae-77b642f093b1,Guillermo Plaza Roche
76114cb9-f604-74ca-ae1b-aa930cce6e80,Ming Zeng
15d9ea1c-75c7-6ea3-f8f6-823e7b0ff437,Rugosa Partners
317302f7-8063-4a83-ac9b-1e40ea5aec30,Vinaj and Telosity Ventures
15e41d0b-0148-4ae3-844e-7e93a5315cc9,David Palumbo
e0e8312b-e804-477f-9a40-1a1d74b46747,Mark Montgomery
955402be-f0e6-f2e1-e3a9-94416dcf6077,Dimitar Stanimiroff
6d6a02dc-6c4e-426d-a137-31c6231f0624,Brandon Chez
05733afa-c3db-4028-9e2a-0c4c261f9519,PCI Holdings
78557635-6d88-4068-7812-642156f8dddc,Drew Conway
0c132c6d-5b7c-44e0-9ec5-252c45649b56,John Chory
8133f01f-b0d0-f1da-99fb-f6b911e903a5,Longwood Fund
84ca80ee-2883-400f-b903-0c658fb322c7,Brian McNamara
5da04c0e-cfda-bdf3-5443-05dedd3ccf45,Jason Lau
ef0a0674-d0a5-12da-60d5-42090e4a5077,Windham Venture Partners
9964e430-4747-d746-cff0-98e934a9ed11,Demos Parneros
a8397d0e-ed85-448f-95b9-27387b1ebd76,Ananth Technologies
